Freq.	V(vout)
6.60693448007591e+002	1.89676035473276e-003,1.21358360517749e-003
6.76082975391976e+002	1.83302865373095e-003,1.24670513829886e-003
6.91830970918931e+002	1.76920901612085e-003,1.27614358514912e-003
7.07945784384132e+002	1.70551865785275e-003,1.30202542279973e-003
7.24435960074984e+002	1.64215553093214e-003,1.32448679174219e-003
7.41310241300911e+002	1.57929863832673e-003,1.34367126416102e-003
7.58577575029177e+002	1.51710854834278e-003,1.35972780441368e-003
7.76247116628685e+002	1.45572806983454e-003,1.37280892788952e-003
7.94328234724275e+002	1.39528305262600e-003,1.38306905896158e-003
8.12830516164092e+002	1.33588328095529e-003,1.39066308431083e-003
8.31763771102664e+002	1.27762343139585e-003,1.39574509442479e-003
8.51138038202369e+002	1.22058407039761e-003,1.39846730346386e-003
8.70963589956073e+002	1.16483267019807e-003,1.39897913584571e-003
8.91250938133738e+002	1.11042462528045e-003,1.39742646671408e-003
9.12010839355902e+002	1.05740425473870e-003,1.39395100282426e-003
9.33254300796983e+002	1.00580577880512e-003,1.38868979019323e-003
9.54992586021428e+002	9.55654260384069e-004,1.38177483503365e-003
9.77237220955802e+002	9.06966504709740e-004,1.37333282493362e-003
9.99999999999991e+002	8.59751912212966e-004,1.36348493788686e-003
1.02329299228075e+003	8.14013281357263e-004,1.35234672755786e-003
1.04712854805089e+003	7.69747559608203e-004,1.34002807403328e-003
1.07151930523760e+003	7.26946541857095e-004,1.32663319022241e-003
1.09647819614318e+003	6.85597516556018e-004,1.31226067499294e-003
1.12201845430195e+003	6.45683860562639e-004,1.29700360503892e-003
1.14815362149687e+003	6.07185584265796e-004,1.28094965835595e-003
1.17489755493952e+003	5.70079828990372e-004,1.26418126303195e-003
1.20226443461740e+003	5.34341318985457e-004,1.24677576584094e-003
1.23026877081237e+003	4.99942770502968e-004,1.22880561584667e-003
1.25892541179416e+003	4.66855260593365e-004,1.21033855888099e-003
1.28824955169312e+003	4.35048558296395e-004,1.19143783935760e-003
1.31825673855640e+003	4.04491420902101e-004,1.17216240641666e-003
1.34896288259164e+003	3.75151857912287e-004,1.15256712187312e-003
1.38038426460287e+003	3.46997365255374e-004,1.13270296786321e-003
1.41253754462274e+003	3.19995132206584e-004,1.11261725245475e-003
1.44543977074591e+003	2.94112223347707e-004,1.09235381181118e-003
1.47910838816819e+003	2.69315737771775e-004,1.07195320778007e-003
1.51356124843619e+003	2.45572947602920e-004,1.05145292001979e-003
1.54881661891247e+003	2.22851417763736e-004,1.03088753198557e-003
1.58489319246110e+003	2.01119108784866e-004,1.01028891027352e-003
1.62181009735891e+003	1.80344464316313e-004,9.89686376970219e-004
1.65958690743754e+003	1.60496484868969e-004,9.69106874781375e-004
1.69824365246173e+003	1.41544789189106e-004,9.48575124817175e-004
1.73780082874936e+003	1.23459664549238e-004,9.28113776997782e-004
1.77827941003891e+003	1.06212107125977e-004,9.07743553112476e-004
1.81970085860997e+003	8.97738535300561e-005,8.87483382622045e-004
1.86208713666285e+003	7.41174044552384e-005,8.67350531338328e-004
1.90546071796323e+003	5.92160413218385e-005,8.47360723149026e-004
1.94984459975803e+003	4.50438367063832e-005,8.27528254981502e-004
1.99526231496886e+003	3.15756592719675e-005,8.07866105217674e-004
2.04173794466951e+003	1.87871738431048e-005,7.88386035784362e-004
2.08929613085402e+003	6.65483720481740e-006,7.69098688150672e-004
2.13796208950221e+003	-4.84410985265780e-006,7.50013673467094e-004
2.18776162394953e+003	-1.57316537747784e-005,7.31139657080606e-004
2.23872113856832e+003	-2.60290223477345e-005,7.12484437657089e-004
2.29086765276775e+003	-3.57567012885916e-005,6.94055021137124e-004
2.34422881531990e+003	-4.49344529792607e-005,6.75857689744525e-004
2.39883291901947e+003	-5.35813370365741e-005,6.57898066258924e-004
2.45470891568501e+003	-6.17157324403231e-005,6.40181173755039e-004
2.51188643150955e+003	-6.93553609670821e-005,6.22711491002006e-004
2.57039578276884e+003	-7.65173117002929e-005,6.05493003706809e-004
2.63026799189535e+003	-8.32180664066624e-005,5.88529251776577e-004
2.69153480392689e+003	-8.94735255858366e-005,5.71823372765525e-004
2.75422870333814e+003	-9.52990350146512e-005,5.55378141663914e-004
2.81838293126442e+003	-1.00709412619493e-004,5.39196007178558e-004
2.88403150312658e+003	-1.05718975520526e-004,5.23279124647472e-004
2.95120922666635e+003	-1.10341567100118e-004,5.07629385725178e-004
3.01995172040198e+003	-1.14590583954951e-004,4.92248444970124e-004
3.09029543251356e+003	-1.18479002597240e-004,4.77137743461754e-004
3.16227766016835e+003	-1.22019405775569e-004,4.62298529571865e-004
3.23593656929625e+003	-1.25224008290155e-004,4.47731877013270e-004
3.31131121482588e+003	-1.28104682181297e-004,4.33438700288194e-004
3.38844156139199e+003	-1.30672981173441e-004,4.19419767659434e-004
3.46736850452528e+003	-1.32940164261015e-004,4.05675711768979e-004
3.54813389233572e+003	-1.34917218326087e-004,3.92207038031393e-004
3.63078054770097e+003	-1.36614879682290e-004,3.79014130932836e-004
3.71535229097168e+003	-1.38043654444387e-004,3.66097258370833e-004
3.80189396320557e+003	-1.39213837628608e-004,3.53456574174842e-004
3.89045144994276e+003	-1.40135530895526e-004,3.41092118952939e-004
3.98107170553493e+003	-1.40818658854917e-004,3.29003819415511e-004
4.07380277804108e+003	-1.41272983860836e-004,3.17191486332393e-004
4.16869383470331e+003	-1.41508119235054e-004,3.05654811285231e-004
4.26579518801588e+003	-1.41533540868133e-004,2.94393362381739e-004
4.36515832240161e+003	-1.41358597159611e-004,2.83406579102761e-004
4.46683592150958e+003	-1.40992517272115e-004,2.72693766456272e-004
4.57088189614870e+003	-1.40444417688430e-004,2.62254088614661e-004
4.67735141287193e+003	-1.39723307075653e-004,2.52086562212362e-004
4.78630092322633e+003	-1.38838089476226e-004,2.42190049480170e-004
4.89778819368441e+003	-1.37797565861730e-004,2.32563251390098e-004
5.01187233627267e+003	-1.36610434101567e-004,2.23204700980387e-004
5.12861383991359e+003	-1.35285287414750e-004,2.14112757024043e-004
5.24807460249767e+003	-1.33830611388756e-004,2.05285598196262e-004
5.37031796370247e+003	-1.32254779664360e-004,1.96721217886010e-004
5.49540873857618e+003	-1.30566048399392e-004,1.88417419785220e-004
5.62341325190343e+003	-1.28772549637049e-004,1.80371814375465e-004
5.75439937337150e+003	-1.26882283715551e-004,1.72581816416811e-004
5.88843655355582e+003	-1.24903110865286e-004,1.65044643527082e-004
6.02559586074351e+003	-1.22842742146921e-004,1.57757315922142e-004
6.16595001861475e+003	-1.20708729889156e-004,1.50716657369391e-004
6.30957344480186e+003	-1.18508457787688e-004,1.43919297387770e-004
6.45654229034648e+003	-1.16249130827470e-004,1.37361674708445e-004
6.60693448007588e+003	-1.13937765188559e-004,1.31040041991415e-004
6.76082975391974e+003	-1.11581178291692e-004,1.24950471774843e-004
6.91830970918928e+003	-1.09185979133357e-004,1.19088863616271e-004
7.07945784384129e+003	-1.06758559051670e-004,1.13450952368363e-004
7.24435960074981e+003	-1.04305083054074e-004,1.08032317516719e-004
7.41310241300908e+003	-1.01831481825820e-004,1.02828393493791e-004
7.58577575029174e+003	-9.93434445248806e-005,9.78344808712770e-005
7.76247116628682e+003	-9.68464124543868e-005,9.30457583236969e-005
7.94328234724272e+003	-9.43455736884449e-005,8.84572952482317e-005
8.12830516164089e+003	-9.18458587113644e-005,8.40640649204425e-005
8.31763771102661e+003	-8.93519371143873e-005,7.98609580621530e-005
8.51138038202366e+003	-8.68682153781355e-005,7.58427966965108e-005
8.70963589956070e+003	-8.43988357535393e-005,7.20043481660246e-005
8.91250938133734e+003	-8.19476762392043e-005,6.83403391919752e-005
9.12010839355898e+003	-7.95183516392163e-005,6.48454698579627e-005
9.33254300796979e+003	-7.71142156725496e-005,6.15144274062204e-005
9.54992586021424e+003	-7.47383640935953e-005,5.83418997425348e-005
9.77237220955798e+003	-7.23936387730305e-005,5.53225885538950e-005
9.99999999999987e+003	-7.00826326794294e-005,5.24512219522056e-005
1.02329299228074e+004	-6.78076956946158e-005,4.97225665672011e-005
1.04712854805089e+004	-6.55709411898972e-005,4.71314390219756e-005
1.07151930523759e+004	-6.33742532859096e-005,4.46727167350109e-005
1.09647819614317e+004	-6.12192947158169e-005,4.23413480030802e-005
1.12201845430195e+004	-5.91075152099921e-005,4.01323613297418e-005
