Freq.	V(vout)
3.71535229097170e+002	1.00005073643089e+001,-2.84942468880988e-003
3.80189396320558e+002	1.00005073923689e+001,-2.91579633567828e-003
3.89045144994278e+002	1.00005074217513e+001,-2.98371397841868e-003
3.98107170553494e+002	1.00005074525185e+001,-3.05321362769203e-003
4.07380277804110e+002	1.00005074847357e+001,-3.12433213326728e-003
4.16869383470332e+002	1.00005075184713e+001,-3.19710720348520e-003
4.26579518801589e+002	1.00005075537968e+001,-3.27157742482226e-003
4.36515832240163e+002	1.00005075907871e+001,-3.34778228220845e-003
4.46683592150960e+002	1.00005076295207e+001,-3.42576218099746e-003
4.57088189614872e+002	1.00005076700797e+001,-3.50555846737293e-003
4.67735141287195e+002	1.00005077125503e+001,-3.58721345035593e-003
4.78630092322635e+002	1.00005077570224e+001,-3.67077042484929e-003
4.89778819368443e+002	1.00005078035904e+001,-3.75627369424507e-003
5.01187233627268e+002	1.00005078523531e+001,-3.84376859338051e-003
5.12861383991361e+002	1.00005079034140e+001,-3.93330151374897e-003
5.24807460249769e+002	1.00005079568812e+001,-4.02491992747428e-003
5.37031796370249e+002	1.00005080128683e+001,-4.11867241176689e-003
5.49540873857620e+002	1.00005080714940e+001,-4.21460867606804e-003
5.62341325190345e+002	1.00005081328826e+001,-4.31277958683795e-003
5.75439937337152e+002	1.00005081971644e+001,-4.41323719688578e-003
5.88843655355584e+002	1.00005082644757e+001,-4.51603476984033e-003
6.02559586074353e+002	1.00005083349593e+001,-4.62122681141845e-003
6.16595001861477e+002	1.00005084087646e+001,-4.72886909585389e-003
6.30957344480188e+002	1.00005084860483e+001,-4.83901869753389e-003
6.45654229034650e+002	1.00005085669743e+001,-4.95173401878961e-003
6.60693448007591e+002	1.00005086517142e+001,-5.06707482457187e-003
6.76082975391976e+002	1.00005087404478e+001,-5.18510227006629e-003
6.91830970918931e+002	1.00005088333632e+001,-5.30587893548634e-003
7.07945784384132e+002	1.00005089306576e+001,-5.42946885969643e-003
7.24435960074984e+002	1.00005090325374e+001,-5.55593757234257e-003
7.41310241300911e+002	1.00005091392186e+001,-5.68535212908635e-003
7.58577575029177e+002	1.00005092509276e+001,-5.81778114914376e-003
7.76247116628685e+002	1.00005093679012e+001,-5.95329484770801e-003
7.94328234724275e+002	1.00005094903876e+001,-6.09196507820705e-003
8.12830516164092e+002	1.00005096186466e+001,-6.23386536615718e-003
8.31763771102664e+002	1.00005097529503e+001,-6.37907095040243e-003
8.51138038202369e+002	1.00005098935836e+001,-6.52765882149601e-003
8.70963589956073e+002	1.00005100408446e+001,-6.67970776475107e-003
8.91250938133738e+002	1.00005101950459e+001,-6.83529840003567e-003
9.12010839355902e+002	1.00005103565145e+001,-6.99451322493285e-003
9.33254300796983e+002	1.00005105255928e+001,-7.15743665821262e-003
9.54992586021428e+002	1.00005107026396e+001,-7.32415508709308e-003
9.77237220955802e+002	1.00005108880303e+001,-7.49475690910698e-003
9.99999999999991e+002	1.00005110821582e+001,-7.66933258275371e-003
1.02329299228075e+003	1.00005112854351e+001,-7.84797467130868e-003
1.04712854805089e+003	1.00005114982921e+001,-8.03077789611015e-003
1.07151930523760e+003	1.00005117211808e+001,-8.21783918386340e-003
1.09647819614318e+003	1.00005119545739e+001,-8.40925772113881e-003
1.12201845430195e+003	1.00005121989665e+001,-8.60513500241147e-003
1.14815362149687e+003	1.00005124548770e+001,-8.80557488849367e-003
1.17489755493952e+003	1.00005127228481e+001,-9.01068365715103e-003
1.20226443461740e+003	1.00005130034484e+001,-9.22057006432368e-003
1.23026877081237e+003	1.00005132972729e+001,-9.43534539913822e-003
1.25892541179416e+003	1.00005136049450e+001,-9.65512354189083e-003
1.28824955169312e+003	1.00005139271172e+001,-9.88002102601647e-003
1.31825673855640e+003	1.00005142644729e+001,-1.01101570995828e-002
1.34896288259164e+003	1.00005146177277e+001,-1.03456537903404e-002
1.38038426460287e+003	1.00005149876310e+001,-1.05866359669668e-002
1.41253754462274e+003	1.00005153749672e+001,-1.08332314066028e-002
1.44543977074591e+003	1.00005157805580e+001,-1.10855708645158e-002
1.47910838816819e+003	1.00005162052638e+001,-1.13437881400764e-002
1.51356124843619e+003	1.00005166499853e+001,-1.16080201519570e-002
1.54881661891247e+003	1.00005171156660e+001,-1.18784070064854e-002
1.58489319246110e+003	1.00005176032935e+001,-1.21550920759697e-002
1.62181009735891e+003	1.00005181139022e+001,-1.24382220702302e-002
1.65958690743754e+003	1.00005186485751e+001,-1.27279471185691e-002
1.69824365246173e+003	1.00005192084465e+001,-1.30244208473481e-002
1.73780082874936e+003	1.00005197947038e+001,-1.33278004619052e-002
1.77827941003891e+003	1.00005204085905e+001,-1.36382468304358e-002
1.81970085860997e+003	1.00005210514089e+001,-1.39559245669665e-002
1.86208713666285e+003	1.00005217245225e+001,-1.42810021229524e-002
1.90546071796323e+003	1.00005224293589e+001,-1.46136518738827e-002
1.94984459975803e+003	1.00005231674133e+001,-1.49540502106918e-002
