Freq.	V(vout)
Step Information: C1val=90n  (Run: 1/3)
1.34896288259165e+002	2.48337429063519e-002,1.03422587811350e-002
1.38038426460288e+002	2.47594829023041e-002,1.06119697059404e-002
1.41253754462275e+002	2.46798170897381e-002,1.08895464222314e-002
1.44543977074592e+002	2.45943049088780e-002,1.11752165696005e-002
1.47910838816820e+002	2.45024677123973e-002,1.14692061111769e-002
1.51356124843620e+002	2.44037855825788e-002,1.17717372836236e-002
1.54881661891247e+002	2.42976939491474e-002,1.20830261349452e-002
1.58489319246110e+002	2.41835800151779e-002,1.24032795848671e-002
1.62181009735892e+002	2.40607790054226e-002,1.27326919340974e-002
1.65958690743755e+002	2.39285702603394e-002,1.30714407397240e-002
1.69824365246173e+002	2.37861732104619e-002,1.34196819644680e-002
1.73780082874936e+002	2.36327432800233e-002,1.37775442977178e-002
1.77827941003891e+002	2.34673677865078e-002,1.41451225365617e-002
1.81970085860997e+002	2.32890619246562e-002,1.45224699058741e-002
1.86208713666286e+002	2.30967649501024e-002,1.49095891886085e-002
1.90546071796323e+002	2.28893367099533e-002,1.53064225316929e-002
1.94984459975803e+002	2.26655547059565e-002,1.57128397905907e-002
1.99526231496887e+002	2.24241119210545e-002,1.61286252782536e-002
2.04173794466952e+002	2.21636156925852e-002,1.65534627939435e-002
2.08929613085403e+002	2.18825879753334e-002,1.69869188267989e-002
2.13796208950222e+002	2.15794674048139e-002,1.74284238612403e-002
2.18776162394954e+002	2.12526136446067e-002,1.78772517601025e-002
2.23872113856832e+002	2.09003145793196e-002,1.83324972711293e-002
2.29086765276776e+002	2.05207969935365e-002,1.87930517980150e-002
2.34422881531991e+002	2.01122414518085e-002,1.92575777036645e-002
2.39883291901947e+002	1.96728021580213e-002,1.97244815757970e-002
2.45470891568501e+002	1.92006326142112e-002,2.01918870877019e-002
2.51188643150956e+002	1.86939179058241e-002,2.06576083324890e-002
2.57039578276885e+002	1.81509143958678e-002,2.11191247972001e-002
2.63026799189536e+002	1.75699974944458e-002,2.15735594687587e-002
2.69153480392690e+002	1.69497179603114e-002,2.20176619153598e-002
2.75422870333815e+002	1.62888668638453e-002,2.24477985442284e-002
