Freq.	V(vout)
6.91830970918931e+002	(2.00005270190281e+001dB,-2.21130691677174e-002°)
7.07945784384132e+002	(2.00005304393804e+001dB,-2.26281163845543e-002°)
7.24435960074984e+002	(2.00005340209303e+001dB,-2.31551582758521e-002°)
7.41310241300911e+002	(2.00005377712748e+001dB,-2.36944740727753e-002°)
7.58577575029177e+002	(2.00005416983691e+001dB,-2.42463494941280e-002°)
7.76247116628685e+002	(2.00005458105432e+001dB,-2.48110768982167e-002°)
7.94328234724275e+002	(2.00005501165199e+001dB,-2.53889554446839e-002°)
8.12830516164092e+002	(2.00005546254331e+001dB,-2.59802912470863e-002°)
8.31763771102664e+002	(2.00005593468469e+001dB,-2.65853975283559e-002°)
8.51138038202369e+002	(2.00005642907765e+001dB,-2.72045947937488e-002°)
8.70963589956073e+002	(2.00005694677089e+001dB,-2.78382110007353e-002°)
8.91250938133738e+002	(2.00005748886254e+001dB,-2.84865817141081e-002°)
9.12010839355902e+002	(2.00005805650250e+001dB,-2.91500503094646e-002°)
9.33254300796983e+002	(2.00005865089484e+001dB,-2.98289681292761e-002°)
9.54992586021428e+002	(2.00005927330042e+001dB,-3.05236946810916e-002°)
9.77237220955802e+002	(2.00005992503947e+001dB,-3.12345978123346e-002°)
9.99999999999991e+002	(2.00006060749448e+001dB,-3.19620539243291e-002°)
1.02329299228075e+003	(2.00006132211311e+001dB,-3.27064481451855e-002°)
1.04712854805089e+003	(2.00006207041122e+001dB,-3.34681745519705e-002°)
1.07151930523760e+003	(2.00006285397612e+001dB,-3.42476363622759e-002°)
1.09647819614318e+003	(2.00006367446995e+001dB,-3.50452461500174e-002°)
1.12201845430195e+003	(2.00006453363318e+001dB,-3.58614260667163e-002°)
1.14815362149687e+003	(2.00006543328831e+001dB,-3.66966080487879e-002°)
1.17489755493952e+003	(2.00006637534373e+001dB,-3.75512340511204e-002°)
1.20226443461740e+003	(2.00006736179780e+001dB,-3.84257562774367e-002°)
1.23026877081237e+003	(2.00006839474306e+001dB,-3.93206374190193e-002°)
1.25892541179416e+003	(2.00006947637065e+001dB,-4.02363508809173e-002°)
1.28824955169312e+003	(2.00007060897503e+001dB,-4.11733810403150e-002°)
1.31825673855640e+003	(2.00007179495876e+001dB,-4.21322235034491e-002°)
1.34896288259164e+003	(2.00007303683768e+001dB,-4.31133853457691e-002°)
1.38038426460287e+003	(2.00007433724619e+001dB,-4.41173853826157e-002°)
1.41253754462274e+003	(2.00007569894286e+001dB,-4.51447544357075e-002°)
1.44543977074591e+003	(2.00007712481628e+001dB,-4.61960356185951e-002°)
1.47910838816819e+003	(2.00007861789120e+001dB,-4.72717846004445e-002°)
1.51356124843619e+003	(2.00008018133493e+001dB,-4.83725699034920e-002°)
1.54881661891247e+003	(2.00008181846411e+001dB,-4.94989731838158e-002°)
1.58489319246110e+003	(2.00008353275164e+001dB,-5.06515895501828e-002°)
1.62181009735891e+003	(2.00008532783417e+001dB,-5.18310278494740e-002°)
1.65958690743754e+003	(2.00008720751975e+001dB,-5.30379109907555e-002°)
1.69824365246173e+003	(2.00008917579594e+001dB,-5.42728762531573e-002°)
1.73780082874936e+003	(2.00009123683823e+001dB,-5.55365756196660e-002°)
1.77827941003891e+003	(2.00009339501897e+001dB,-5.68296761236762e-002°)
1.81970085860997e+003	(2.00009565491657e+001dB,-5.81528601422316e-002°)
1.86208713666285e+003	(2.00009802132528e+001dB,-5.95068258002136e-002°)
1.90546071796323e+003	(2.00010049926535e+001dB,-6.08922872796168e-002°)
1.94984459975803e+003	(2.00010309399364e+001dB,-6.23099751965364e-002°)
1.99526231496886e+003	(2.00010581101486e+001dB,-6.37606369853346e-002°)
2.04173794466951e+003	(2.00010865609317e+001dB,-6.52450372361069e-002°)
2.08929613085402e+003	(2.00011163526449e+001dB,-6.67639581305643e-002°)
2.13796208950221e+003	(2.00011475484923e+001dB,-6.83181997777668e-002°)
2.18776162394953e+003	(2.00011802146581e+001dB,-6.99085806533893e-002°)
2.23872113856832e+003	(2.00012144204460e+001dB,-7.15359379849394e-002°)
2.29086765276775e+003	(2.00012502384272e+001dB,-7.32011281991306e-002°)
2.34422881531990e+003	(2.00012877445940e+001dB,-7.49050272831583e-002°)
2.39883291901947e+003	(2.00013270185212e+001dB,-7.66485312874806e-002°)
2.45470891568501e+003	(2.00013681435352e+001dB,-7.84325567145328e-002°)
2.51188643150955e+003	(2.00014112068909e+001dB,-8.02580410010814e-002°)
2.57039578276884e+003	(2.00014562999568e+001dB,-8.21259429393036e-002°)
2.63026799189535e+003	(2.00015035184091e+001dB,-8.40372431706175e-002°)
2.69153480392689e+003	(2.00015529624353e+001dB,-8.59929446601979e-002°)
2.75422870333814e+003	(2.00016047369459e+001dB,-8.79940731510960e-002°)
2.81838293126442e+003	(2.00016589517984e+001dB,-9.00416776674015e-002°)
2.88403150312658e+003	(2.00017157220301e+001dB,-9.21368310506809e-002°)
2.95120922666635e+003	(2.00017751681023e+001dB,-9.42806304013705e-002°)
3.01995172040198e+003	(2.00018374161566e+001dB,-9.64741976305105e-002°)
3.09029543251356e+003	(2.00019025982824e+001dB,-9.87186800006797e-002°)
