Freq.	V(vout)
3.23593656929625e+003	1.00023353124687e+001,-1.80448474640133e-002
3.31131121482588e+003	1.00024207303901e+001,-1.84647467378299e-002
3.38844156139199e+003	1.00025101755033e+001,-1.88943967209645e-002
3.46736850452528e+003	1.00026038377551e+001,-1.93340223878328e-002
3.54813389233572e+003	1.00027019160595e+001,-1.97838538008546e-002
3.63078054770097e+003	1.00028046187202e+001,-2.02441262147243e-002
3.71535229097168e+003	1.00029121638767e+001,-2.07150801896558e-002
3.80189396320557e+003	1.00030247799673e+001,-2.11969616981266e-002
3.89045144994276e+003	1.00031427062175e+001,-2.16900222362921e-002
3.98107170553493e+003	1.00032661931512e+001,-2.21945189460837e-002
4.07380277804108e+003	1.00033955031237e+001,-2.27107147231209e-002
4.16869383470331e+003	1.00035309108823e+001,-2.32388783337702e-002
4.26579518801588e+003	1.00036727041545e+001,-2.37792845424618e-002
4.36515832240161e+003	1.00038211842606e+001,-2.43322142216477e-002
4.46683592150958e+003	1.00039766667586e+001,-2.48979544843221e-002
4.57088189614870e+003	1.00041394821181e+001,-2.54767987919781e-002
4.67735141287193e+003	1.00043099764283e+001,-2.60690470951637e-002
4.78630092322633e+003	1.00044885121373e+001,-2.66750059477566e-002
4.89778819368441e+003	1.00046754688268e+001,-2.72949886443405e-002
5.01187233627267e+003	1.00048712440284e+001,-2.79293153382673e-002
5.12861383991359e+003	1.00050762540698e+001,-2.85783131637826e-002
5.24807460249767e+003	1.00052909349707e+001,-2.92423163871869e-002
5.37031796370247e+003	1.00055157433775e+001,-2.99216665194882e-002
5.49540873857618e+003	1.00057511575409e+001,-3.06167124536579e-002
5.62341325190343e+003	1.00059976783439e+001,-3.13278105876432e-002
5.75439937337150e+003	1.00062558303760e+001,-3.20553249594642e-002
5.88843655355582e+003	1.00065261630607e+001,-3.27996273857231e-002
6.02559586074351e+003	1.00068092518378e+001,-3.35610975742378e-002
6.16595001861475e+003	1.00071056993994e+001,-3.43401232692250e-002
6.30957344480186e+003	1.00074161369880e+001,-3.51371003657797e-002
6.45654229034648e+003	1.00077412257574e+001,-3.59524330522568e-002
6.60693448007588e+003	1.00080816581962e+001,-3.67865339214434e-002
6.76082975391974e+003	1.00084381596215e+001,-3.76398240992714e-002
6.91830970918928e+003	1.00088114897459e+001,-3.85127333720946e-002
7.07945784384129e+003	1.00092024443180e+001,-3.94057002874255e-002
7.24435960074981e+003	1.00096118568447e+001,-4.03191722923757e-002
7.41310241300908e+003	1.00100406003935e+001,-4.12536058185669e-002
7.58577575029174e+003	1.00104895894855e+001,-4.22094664130372e-002
7.76247116628682e+003	1.00109597820751e+001,-4.31872288213062e-002
7.94328234724272e+003	1.00114521816367e+001,-4.41873770892373e-002
8.12830516164089e+003	1.00119678393387e+001,-4.52104046595486e-002
8.31763771102661e+003	1.00125078563323e+001,-4.62568144352107e-002
8.51138038202366e+003	1.00130733861512e+001,-4.73271188710224e-002
8.70963589956070e+003	1.00136656372303e+001,-4.84218400333164e-002
8.91250938133734e+003	1.00142858755342e+001,-4.95415096375095e-002
9.12010839355898e+003	1.00149354273363e+001,-5.06866691212989e-002
9.33254300796979e+003	1.00156156821220e+001,-5.18578696577653e-002
9.54992586021424e+003	1.00163280956259e+001,-5.30556721606190e-002
9.77237220955798e+003	1.00170741930412e+001,-5.42806473140354e-002
9.99999999999987e+003	1.00178555723682e+001,-5.55333755314400e-002
1.02329299228074e+004	1.00186739079395e+001,-5.68144469444378e-002
1.04712854805089e+004	1.00195309541073e+001,-5.81244613264555e-002
1.07151930523759e+004	1.00204285491371e+001,-5.94640280251385e-002
1.09647819614317e+004	1.00213686192688e+001,-6.08337658854638e-002
1.12201845430195e+004	1.00223531830025e+001,-6.22343030917305e-002
1.14815362149687e+004	1.00233843555780e+001,-6.36662770100713e-002
1.17489755493951e+004	1.00244643537074e+001,-6.51303340414139e-002
1.20226443461740e+004	1.00255955005110e+001,-6.66271293492778e-002
1.23026877081237e+004	1.00267802307358e+001,-6.81573266456595e-002
