Freq.	V(vout)
5.95662143529024e+003	1.26955981715557e-002,-1.31623466235311e-002
6.02559586074372e+003	1.28455511666871e-002,-1.31618711971939e-002
6.09536897240184e+003	1.29954334195559e-002,-1.31596885543534e-002
6.16595001861497e+003	1.31452052671812e-002,-1.31558015211814e-002
6.23734835482434e+003	1.32948271628947e-002,-1.31502140634104e-002
6.30957344480208e+003	1.34442597179758e-002,-1.31429312803460e-002
6.38263486190564e+003	1.35934637429320e-002,-1.31339593970673e-002
6.45654229034671e+003	1.37424002883327e-002,-1.31233057548426e-002
6.53130552647488e+003	1.38910306851065e-002,-1.31109787997870e-002
6.60693448007612e+003	1.40393165842148e-002,-1.30969880697956e-002
6.68343917568631e+003	1.41872199956152e-002,-1.30813441797923e-002
6.76082975391998e+003	1.43347033264331e-002,-1.30640588053362e-002
6.83911647281446e+003	1.44817294182605e-002,-1.30451446646354e-002
6.91830970918953e+003	1.46282615835064e-002,-1.30246154990190e-002
6.99841996002291e+003	1.47742636407253e-002,-1.30024860519255e-002
7.07945784384155e+003	1.49196999488548e-002,-1.29787720464657e-002
7.16143410212920e+003	1.50645354402971e-002,-1.29534901616275e-002
7.24435960075008e+003	1.52087356527824e-002,-1.29266580071862e-002
7.32824533138922e+003	1.53522667599589e-002,-1.28982940973930e-002
7.41310241300936e+003	1.54950956006563e-002,-1.28684178235141e-002
7.49894209332474e+003	1.56371897067751e-002,-1.28370494252946e-002
7.58577575029203e+003	1.57785173297591e-002,-1.28042099614263e-002
7.67361489361838e+003	1.59190474656133e-002,-1.27699212790966e-002
7.76247116628711e+003	1.60587498784339e-002,-1.27342059827005e-002
7.85235634610091e+003	1.61975951224209e-002,-1.26970874017957e-002
7.94328234724301e+003	1.63355545623527e-002,-1.26585895583842e-002
8.03526122185638e+003	1.64726003925014e-002,-1.26187371336021e-002
8.12830516164120e+003	1.66087056539768e-002,-1.25775554339013e-002
8.22242649947092e+003	1.67438442504897e-002,-1.25350703568034e-002
8.31763771102692e+003	1.68779909625311e-002,-1.24913083563113e-002
8.41395141645217e+003	1.70111214599670e-002,-1.24462964080556e-002
8.51138038202398e+003	1.71432123130545e-002,-1.24000619742594e-002
8.60993752184623e+003	1.72742410018881e-002,-1.23526329685973e-002
8.70963589956103e+003	1.74041859242902e-002,-1.23040377210281e-002
8.81048873008037e+003	1.75330264021641e-002,-1.22543049426745e-002
8.91250938133769e+003	1.76607426863294e-002,-1.22034636908250e-002
9.01571137605980e+003	1.77873159598667e-002,-1.21515433341265e-002
9.12010839355933e+003	1.79127283399998e-002,-1.20985735180386e-002
9.22571427154787e+003	1.80369628785470e-002,-1.20445841306143e-002
9.33254300797015e+003	1.81600035609773e-002,-1.19896052686693e-002
9.44060876285948e+003	1.82818353041088e-002,-1.19336672044024e-002
9.54992586021461e+003	1.84024439524899e-002,-1.18768003525218e-002
9.66050878989839e+003	1.85218162735073e-002,-1.18190352379339e-002
9.77237220955836e+003	1.86399399512634e-002,-1.17604024640421e-002
9.88553094656965e+003	1.87568035792728e-002,-1.17009326817070e-002
1.00000000000003e+004	1.88723966520248e-002,-1.16406565589097e-002
1.01157945425993e+004	1.89867095554625e-002,-1.15796047511595e-002
1.02329299228078e+004	1.90997335564294e-002,-1.15178078726846e-002
1.03514216667937e+004	1.92114607911369e-002,-1.14552964684391e-002
1.04712854805093e+004	1.93218842527041e-002,-1.13921009869577e-002
